Bathrooms,Bedrooms,Beds,Accommodates,Guests,MinNights,MaxNights,ExtraPeople,HostListings,ResponseRate,Deposit,CleaningFee,FeeMissing,Price
1,2,2,6,6,1.1,1125,0,3,0,40,0,0,316.1506849
1,1,1,2,2,1.1,1125,0,3,0,30,0,0,145.3479452
1,1,1,2,1,1,1125,0,2,1,20,8,0,43.72054795
1,2,3,4,1,4,60,0,3,0.67,0,0,0,69.01369863
1,1,1,2,1,4,60,0,3,0.67,0,0,0,29.79452055
1,1,2,2,1,4,60,0,3,0.67,0,0,0,28.49315068
2,3,3,6,4,2.1,1125,15,1,1,90,63,0,132.7671233
1,3,3,6,1,2.2,1125,0,1,1,0,80,0,139.6684932
1,1,1,2,2,1.1,1125,15,16,0.99,0,4,0,41.14246575
1,1,1,2,2,2,1125,15,1,1,90,50,0,69.21643836
1,1,1,2,1,2,1125,0,2,1,0,15,0,33.30684932
1,1,1,2,1,2,14,0,1,1,110,12,1,36.04657534
2,4,8,8,6,2,30,49,2,1,250,50,0,296.2520548
1,1,2,3,1,2,1125,0,1,1,142.4,34.4,1,40.30136986
1,2,3,6,1,1.2,1125,0,1,1,70,23,1,62.7260274
1,2,2,4,1,3,1125,25,1,1,200,25,0,85.79178082
1,1,1,2,1,2.3,1125,0,1,1,0,35,0,77.95616438
2,3,5,9,1,2,29,0,1,1,200,50,0,153.8164384
1,1,1,2,1,2,30,10,4,1,0,8,0,34.38082192
1,1,1,2,1,2,1125,5,1,0.5,0,8,0,38.54246575
1,1,2,4,2,2.1,31,6,6,1,100,55,0,144.2767123
1,1,1,2,1,2,1125,0,1,0.8,20,10,0,35.00821918
1,1,1,1,1,2,7,0,1,0.67,110,9,1,20
1,2,2,3,1,2,1125,10,2,1,106.2,10,0,192.1917808
1,1,1,2,1,1,30,0,1,1,100,10,0,53.81369863
2,2,2,4,1,1,7,0,3,1,0,20,0,133.6876712
1,1,1,2,1,2.1,28,5,1,1,0,5,0,37.58356164
1,1,1,2,1,1,7,0,6,1,0,6,0,39.99726027
1,2,3,6,2,2,365,10,2,0.94,0,0,0,98.43835616
1,1,1,4,1,1.2,1125,0,22,1,0,9.8,1,75.03835616
1,1,1,2,1,2,1125,0,1,0.84,96.2,19,1,83.58082192
1,2,3,4,4,2,1125,15,1,0.94,90,68,0,83.85479452
1,1,1,4,2,2,1125,15,1,1,90,55,0,49.2
1,1,1,2,1,3,30,15,2,1,76,5,0,38.85753425
1.5,1,1,2,1,2,1125,10,1,0.5,13,10,1,34.43287671
1,1,1,2,1,1.3,30,10,4,1,60,8,0,30.42465753
1,4,5,8,4,1,1125,27,1,1,150,67,0,143.1068493
1,1,1,2,2,2,27,30,1,1,100,39,0,66.68493151
1,1,1,2,1,3,12,0,1,1,106,15,1,49.13972603
2,3,4,6,1,2,1125,0,1,1,150,65,0,147.7616438
1,1,1,2,1,2,30,0,4,1,140,6,0,27.99726027
1,3,3,5,5,1,1125,10,2,0.984,0,30,0,89.2739726
1,4,4,7,7,3,1125,15,1,1,90,90,0,180.0794521
2,3,6,8,1,2,1125,15,1,1,300,40,0,144.8493151
1,1,1,2,1,1,90,10,1,1,0,0,0,27.03835616
1,1,2,3,1,1,1125,0,12,1,0,45,0,100.2082192
1,1,2,3,1,1,1125,0,12,1,0,45,0,94.55890411
1,3,3,5,1,3,1125,0,1,1,0,24,0,83.76986301
1,2,3,4,1,5,60,0,3,1,0,35,0,100.7835616
1,1,1,2,1,1,7,0,6,1,0,6,0,43.34520548
1,1,1,2,1,1,7,0,6,1,0,6,0,41.99452055
1,1,1,2,1,1,7,0,6,1,0,6,0,43.21917808
1,1,1,2,1,1,7,0,6,1,0,6,0,41.36712329
1,5,5,10,1,1.1,1125,0,6,1,0,25,0,300.8438356
1,1,1,2,1,4.4,1125,0,39,0.99,250,70,0,91.01643836
1,1,2,4,2,2,1125,15,1,1,90,55,0,42.73424658
1,1,1,2,1,5,7,0,2,0.9,50,17,1,31.81643836
2,2,2,4,1,4.4,15,0,1,0.54,200,61,0,93.35890411
2,2,2,6,4,1,30,15,1,1,0,55,0,93.95068493
2,3,3,6,1,1.6,31,0,2,1,150,69,0,99.21369863
1,2,2,4,2,2,1125,8,1,1,80,0,0,71.57534247
1,2,2,5,5,1,1125,30,1,1,120,41.4,1,147.1369863
2,2,2,4,4,2,1125,15,1,1,90,58,0,94.3260274
2,3,3,6,1,3,1125,0,13,1,150,80,0,242.0273973
2,2,2,4,1,4.5,1125,0,39,0.99,250,70,0,100.290411
1,1,2,4,4,1.3,1017.5,0,1,0.5,16,0,0,172.4657534
1,1,1,2,1,1,1125,0,2,1,0,15,0,35.69863014
1,2,4,6,1,4.5,32,0,39,0.99,250,70,0,96.1369863
1,1,1,2,1,4,1125,0,3,1,132,15,0,44.16438356
1.5,2,3,6,4,2.9,1125,5,7,1,100,60,0,109.3150685
1,1,1,2,2,2,4,5,2,1,0,20,0,50
1,1,1,2,2,2,5,8,1,1,0,0,0,50.24383562
1.5,4,4,8,1,2.1,1125,0,1,1,100,75,0,212.3150685
1,1,1,1,1,7,7,0,1,0.76,20,16,1,60
2,3,3,6,1,2,1124,0,135,0.96,0,58,0,90
1,1,1,2,2,1,5,40,1,0.746,0,10,0,41.97808219
2.5,3,3,7,1,1,1125,0,1,1,100,10,0,70.49315068
1,1,1,2,1,1,21,0,1,1,110,8,1,40
1,1,1,2,1,2,1125,0,2,1,80,12,1,35.02739726
1,2,2,4,4,2,1125,15,1,0.852,90,58,0,45.8
1,2,3,5,4,1,30,20,1,1,0,25,0,105.0493151
3,3,3,7,6,1.7,31,12,1,1,200,0,0,257.2328767
2,3,4,6,1,2.9,26,0,14,1,200,85,0,236.0684932
1,2,4,6,4,2,1125,15,1,0.86,90,73,0,98.55890411
1,1,1,2,1,1,30,0,6,1,0,29,0,163.1479452
3.5,3,3,6,1,2.2,1125,0,1,1,150,75,0,241.8849315
1,1,1,4,2,1.7,21,15,25,1,150,35,0,83.97260274
2,2,3,4,2,2,1125,10,1,1,0,10,0,61.2739726
1,1,1,2,1,2.1,6,0,1,1,0,5,0,67.64931507
1,1,1,2,1,1,1125,0,1,1,0,20,0,50.67671233
1,1,1,2,1,1,7,0,3,1,0,10,0,92.23835616
1,1,1,2,1,1,7,0,3,1,0,10,0,92.23835616
1.5,1,1,1,1,2,1125,0,3,1,100,9.4,1,28.55890411
1,1,2,4,2,3.1,60,15,2,1,100,40,0,93.15890411
1,2,4,6,4,2,1125,15,1,0.86,90,49,0,80.15068493
1,4,4,7,8,2.7,1124,0,135,0.96,0,90,0,211.830137
1,0,1,2,1,4,1125,10,1,1,55.6,8,0,37.48219178
1,3,8,10,10,2.5,1123,0,9,1,80,55,0,183.2027397
1,0,1,2,1,2,1125,0,2,1,0,20,0,55.74794521
1,1,1,1,1,1,30,0,2,1,30,12.2,1,24.12876712
1,1,1,2,1,2,1125,0,1,1,0,10,0,26.02465753
1,1,2,2,1,1,7,25,2,1,100,10,0,38.26849315
1,1,1,2,2,2,1125,25,1,1,130,24,1,79.27671233
1,1,2,2,1,1,1125,0,1,1,32,10.8,1,38.25753425
1,1,2,2,2,2,14,30,1,1,100,30,0,115.1506849
1,1,1,3,2,1,7,20,1,1,117,20,0,55.34794521
1,1,1,1,1,1,1125,0,3,1,130,8,1,40.49589041
1,1,1,2,1,2,1125,0,2,1,300,18,0,97.42191781
1,2,2,4,1,1,1125,0,6,0.87,90,32.8,1,83.89041096
1,2,3,6,4,2.9,1125,5,7,1,100,60,0,113.2986301
1,1,2,4,2,3,1125,5,7,1,100,40,0,93.76986301
1,2,2,4,1,3,90,0,9,1,100,35,0,93.31506849
1,2,2,3,1,1,60,0,6,0.87,55.6,10,1,69.97260274
2,3,3,6,6,2.6,1124,0,1,1,0,74,0,206.0821918
2,2,3,5,3,2,120,12,1,1,0,38,0,111.5013699
1,1,1,2,1,1,3,0,1,0.8,40,9,1,55.12876712
1,1,2,3,2,4,30,10,9,1,100,0,0,55.75342466
2,2,2,4,4,2,1125,15,1,1,90,58,0,79.44109589
2,3,3,8,6,2.2,1125,21,90,1,200,0,0,278.5013699
1,1,1,2,1,7,28,0,1,0.8,100,20,0,75.03013699
1,2,3,4,1,2,1125,0,1,1,100,25,0,67.19726027
1,2,2,4,4,2.2,1125,20,1,1,0,25,0,118.1726027
1,0,2,4,1,3,1125,0,2,1,0,0,0,99.71780822
1,2,2,2,1,1,1125,0,1,1,32,14.8,1,95
1,1,1,1,1,1,1125,0,4,1,150,7,0,32.05205479
1,1,1,4,2,2,1125,15,1,1,90,55,0,69.13424658
1,2,3,6,4,1.2,1125,15,1,1,0,50,0,76.42191781
1.5,1,1,2,1,1,1125,0,4,1,200,8,0,51.34794521
2,3,4,10,8,1,1125,40,1,1,0,0,0,309.8520548
1,1,2,4,2,5,1125,20,1,0.94,250,65,0,125
1,3,5,10,1,1,1125,0,5,1,117,30,0,191.3260274
1,1,1,4,1,1,14,0,3,1,60,23,1,43.81917808
1,2,3,6,4,3,10,20,2,1,80,32.2,1,100.1424658
1,1,1,4,2,2,1125,15,1,0.9,90,55,0,79.0109589
0,1,1,2,1,1,2,0,1,0.98,0,0,0,50.78630137
1,2,3,5,3,2,1125,15,1,1,90,63,0,52.41369863
1,1,1,5,1,1,1125,10,1,0.8,0,10,0,46.42465753
1,1,1,2,2,2,1125,15,1,1,90,20,0,49.58356164
1,1,2,4,2,2,1125,15,1,1,90,55,0,52.43287671
1,2,2,4,1,3,1125,0,1,1,100,40,0,120
1,1,1,2,1,2,7,0,1,1,0,5,0,35.44383562
2,2,2,4,1,2,10,0,1,1,20,25.4,1,50.47671233
1,1,1,2,1,2,1125,0,1,0.9,40,9,0,54.76712329
1,1,1,2,2,2.6,1125,0,135,0.96,0,30,0,122.1013699
2,2,4,6,4,2.6,1125,15,135,0.96,0,53,0,119.8191781
1,2,5,8,1,1,90,0,15,1,0,0,0,180.3808219
1,1,1,1,1,3.1,1111,0,4,1,0,11,0,45.1260274
1,1,1,2,1,2,20,0,1,1,0,25,0,52.63013699
1,2,6,6,5,2.4,68,0,4,1,0,35,0,125.8931507
1.5,1,1,2,1,1.1,4,0,1,1,0,10,0,48.85479452
1,1,1,2,2,2,10,10,1,1,0,0,0,75.22191781
1,1,2,4,2,2,12,10,1,1,80,30,0,79.27945205
2,3,3,6,1,1.3,31,0,1,1,0,70,0,307.5424658
1.5,2,2,4,4,2,1125,15,1,1,90,58,0,89.6420765
1,2,3,5,3,2,1125,15,1,1,90,63,0,69.03287671
1,1,2,4,2,2,1125,15,1,1,90,55,0,54.1890411
1,1,1,2,1,1,4,12,1,1,0,5,0,35.22739726
3,3,3,6,1,2,1125,0,1,1,150,0,0,205.9315068
1,1,1,2,1,2,1125,0,1,1,50,19.6,1,99.90410959
1.5,1,1,2,1,2,1125,0,1,1,150,20.8,1,36.96712329
1,1,1,2,2,2,1125,0,2,1,100,30,0,200
1,1,1,2,1,1,40,0,4,0.87,150,48,0,65.94246575
2,1,1,3,1,2,7,0,1,1,105,11,1,65
1,1,2,3,1,4.4,31,0,39,0.99,250,60,0,80.72054795
2,2,2,4,4,2,1125,15,1,0.8,90,58,0,75.31506849
1,2,2,3,2,1.3,1125,15,3,1,0,20,0,50.84931507
2,2,2,4,1,2,1125,0,3,1,0,30,0,141.7068493
2,6,6,12,1,6,21,0,1,0.95,300,45,0,233.1041096
1,1,1,2,1,1,1125,0,1,1,32,18,1,51.33972603
1,1,1,2,1,6,30,0,7,1,100,30,0,33.71506849
1,1,1,2,1,7,62,0,2,1,200,20,0,34.21917808
1,1,2,2,1,2,7,0,3,1,0,25,0,62.4739726
1,1,2,4,2,1,30,5,1,1,100,15,0,71.98630137
1,1,1,2,1,1.4,1125,0,1,1,0,13,1,53.76712329
2,3,3,6,1,2.2,100,15,1,1,0,57,0,86.0630137
1,1,2,2,1,7,1125,5,2,1,95,15,0,55.53150685
1,1,1,2,2,2,1125,20,1,1,0,10,0,75.66849315
1,1,1,1,1,1,1125,0,3,1,130,8,1,23.63287671
1,2,2,4,1,3,30,0,1,0.866,140,26,1,95
1,1,1,2,1,1,1125,0,1,1,0,30,0,87.41369863
2,3,3,5,1,2.2,1000,0,1,1,200,35,0,197.8027397
1,1,1,2,1,2,999,0,5,0.9,56,38.8,1,134.5616438
1,2,2,4,1,2.4,28,0,2,0.75,0,20,0,108.7945205
1,1,1,4,1,2,31,5,9,1,0,35,0,95.39178082
1,1,1,2,1,2,14,0,1,1,0,0,0,43.41917808
1.5,2,3,4,4,1.1,1125,20,1,1,0,45,0,115.9890411
1,1,1,4,2,2,1125,12,5,0.5,190,50,0,73.18082192
1,0,1,2,1,1,1125,0,3,0.97,80,13.8,1,78.96164384
1,2,3,6,4,2.6,1125,15,135,0.96,0,55,0,118.6958904
1.5,2,2,3,3,2,1125,15,1,0.88,90,58,0,78.76164384
1,2,2,4,1,4.4,1125,0,1,1,200,61,0,164.2849315
1.5,2,3,6,4,2.9,1125,5,7,1,100,50,0,108.2383562
1,1,3,4,1,1.1,1125,10,3,1,96,28,0,77.98630137
1,2,3,4,1,1.7,21,0,25,1,150,60,0,123.6657534
1,1,2,2,1,1.3,50,0,8,1,0,20,0,56.73972603
2,1,1,1,1,6,1125,0,1,0,79,22,1,20.05205479
1,1,1,2,1,1,1125,0,1,1,32,18,1,49.51780822
1,2,2,4,4,2,1125,15,1,1,90,58,0,65.99178082
1,2,2,4,1,1,28,0,1,1,0,55,0,128.7945205
1,3,3,6,1,3,30,0,1,1,80,30,1,145.2931507
2,3,3,6,6,2.6,1125,0,135,0.96,0,88,0,211.7890411
3,1,2,2,1,1,1125,0,1,1,0,0,0,77.15068493
2,3,3,6,6,2,1125,15,1,1,90,79,0,110.2356164
1,1,1,2,1,1,1125,0,1,1,32,18,1,54.24657534
1,1,1,2,1,2.9,1125,0,1,1,100,10,1,52.84931507
1,1,1,2,2,1,1125,40,1,1,0,10,0,45.90136986
1,0,1,2,1,1,7,10,4,1,0,30,0,40.47945205
1,1,1,1,1,1,1125,10,2,1,80,7,0,47.64383562
1,0,1,2,1,2,7,0,1,1,90,12,1,92.85479452
1,2,2,4,1,2,1125,0,2,0.952,150,12,0,44.12876712
1,1,1,2,1,2,29,0,1,1,0,20,0,85.33424658
1,3,3,5,5,2,15,25,1,1,200,64,0,58.17260274
1,1,2,4,3,2,30,0,1,1,100,25,0,42.50410959
2,3,4,6,1,3,8,0,2,1,110,40,0,300
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,31.07671233
1,1,1,2,1,2.4,1125,0,1,1,0,35,0,76.2109589
2,3,5,8,6,3,1125,25,1,1,100,60,0,155.939726
1,1,1,2,1,7,1125,20,1,0.9,150,25,1,20.71232877
1,1,2,2,1,1,30,20,4,1,0,5,0,30.75616438
1,1,2,2,1,1,15,25,4,1,40,5,0,29.98082192
2,2,2,6,2,2,1125,9,5,0.5,200,50,0,69.12876712
1,1,2,4,1,2,25,15,1,1,0,0,0,35.57260274
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,27.48493151
1,3,3,6,6,2.6,1125,0,135,0.96,0,73,0,171.230137
1,1,2,2,1,4,1125,0,2,1,80,28.8,1,39.30136986
1,1,3,3,2,2,1125,15,1,0.92,90,60,0,36.01369863
1,1,1,2,1,2,1125,0,1,1,80,0,0,74.36986301
1,1,1,3,1,2,1125,0,1,1,85,16.6,1,77.5890411
1,2,2,4,1,3.6,1125,0,3,1,90,15,0,58.43715847
1,1,1,4,2,5,21,0,2,1,125.8,12.6,1,65.50684932
1,2,3,6,4,2.9,1125,5,7,1,100,50,0,106.1835616
1,0,2,4,2,2.8,1125,5,7,1,100,40,0,107.2328767
1,1,1,2,1,2,7,0,1,0.67,120,11,1,58.84657534
1,1,1,2,1,2,1125,0,1,1,0,26,0,73.86849315
1,2,3,4,1,3,21,0,1,1,350,58,0,126.5452055
1.5,2,2,4,1,4,1125,0,1,1,200,27.6,1,50
1,1,1,2,1,1,14,0,1,1,36,8,1,26.9260274
1,0,1,1,1,1,1125,0,1,0,51,2.4,1,90
1,0,1,2,1,1,1125,0,1,1,72,12,0,68.29041096
1,0,1,2,1,3,1125,0,1,1,80,25.4,1,99.74520548
2,3,3,5,1,2,1125,0,1,1,90,74,0,150.9452055
1,1,1,4,2,1,30,0,1,1,250,50,0,97.17534247
1.5,1,1,3,1,3,1125,10,2,1,60,7,0,34.07945205
2,4,5,8,8,1,1125,20,2,1,150,50,0,104.1945205
1,2,3,5,4,2,1125,15,2,1,90,63,0,68
1,2,3,5,1,4.5,1125,0,39,0.99,250,70,0,89.54520548
1,3,3,6,6,2.6,1125,0,1,1,0,57,0,127.109589
1.5,1,1,2,1,1,1125,5,1,1,0,0,0,21.84931507
1,2,2,6,1,2,1125,0,2,1,94,30,1,151.6164384
2,2,2,4,1,2.1,7,0,1,1,300,50,0,75.69041096
1,3,3,5,5,2.5,6.9,0,29,1,400,0,0,157
1,1,1,2,1,2,90,15,1,0.98,80,0,0,22.56712329
1,1,1,2,1,2,1125,0,8,0.9,0,0,0,156.0547945
1,1,1,2,1,1,60,0,2,1,0,5,0,35.4109589
1,1,2,4,2,2.6,1125,15,135,0.96,0,32,0,102.1452055
1,1,1,2,1,2.4,1125,5,3,1,0,8,0,38.15068493
1,2,2,4,4,3,28,30,1,1,150,58,0,74.05479452
1,1,1,2,2,2,1125,15,1,0.926,90,50,0,49.23013699
1,1,1,3,2,2.4,60,10,2,1,100,25,1,89.3369863
1,2,2,5,4,1.1,1125,10,1,1,100,32,0,88.89863014
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,69.26027397
1,1,1,1,1,5,60,0,1,1,20,10,1,24.59452055
1,1,1,2,1,1,30,0,2,1,0,0,0,49.7260274
1,2,3,4,1,2.9,1121,0,14,1,100,70,0,110.7534247
1,3,3,6,1,4.6,40.9,0,74,0.9,60,8,1,245.2630137
2,2,4,5,1,2,1125,0,1,1,90,30.8,1,235.2739726
1,1,1,2,1,1,30,0,1,1,250,30,0,30.10410959
1.5,1,1,2,1,1,1125,0,1,1,32,21,1,60
1,1,1,2,1,2,30,0,2,1,97,17,1,71.06849315
1,1,1,2,1,3,14,0,1,0.822,246,14,1,58
1,1,1,2,1,3,1125,0,1,1,0,10,0,56.76986301
1,3,4,5,1,7,1125,0,1,1,250,0,0,61.90136986
1,1,1,2,1,2,1125,0,1,0.84,96.2,19,1,56.18082192
1,2,5,5,3,1,30,15,1,0.9,0,55,0,81.73424658
1,1,2,4,2,3,90,5,4,0.91,100,50,0,63
2,3,4,7,2,2,31,10,4,1,300,20,0,135.3178082
2,2,2,4,1,2,60,0,9,1,100,35,0,113.8356164
1,1,1,2,1,3,7,0,2,0.94,120,8,1,70
1,1,1,2,1,2,14,0,1,1,110,12,1,82.69315068
1.5,1,1,2,1,1,28,0,1,1,0,40,0,77.76712329
0.5,1,1,2,1,2,31,0,1,1,0,15,0,67.56438356
1,1,2,4,2,3,40,15,2,1,250,40,0,176.9479452
1,2,2,6,1,2,1125,0,1,1,100,35,0,106.2520548
1,1,1,1,1,2,14,0,1,1,120,14.6,1,27.72876712
2,2,2,4,1,4.4,1125,0,39,0.99,250,70,0,109.8
2,3,4,5,1,4.5,1125,0,39,0.99,250,70,0,145.7479452
2,2,3,6,4,2,28,15,1,1,0,45,0,102.5917808
1.5,1,1,2,1,2,1125,5,1,1,200,10,0,46.01917808
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,60
1,1,1,4,1,2,60,0,2,0.96,60,35,0,77.35616438
1,1,1,2,1,1,30,6,1,1,0,8,0,73.15342466
1,0,2,4,2,2.1,1125,10,2,1,150,0,0,80.65753425
2,1,1,2,1,3,1125,10,1,1,200,24,0,76.5890411
1,1,1,2,1,1,1125,0,1,1,32,18,1,39.24657534
1,1,1,2,1,2,50,20,1,1,100,20,0,76.71780822
1.5,4,4,8,8,2,1125,15,1,0.73,90,90,0,152.9671233
1,2,2,4,2,2.4,1125,25,1,1,0,55,0,195.7452055
1,1,1,2,1,1,10,0,1,1,20,6.8,1,23
1,1,1,2,2,2.1,1125,15,1,1,90,50,0,57.36986301
1,1,1,2,2,2,31,0,4,1,100,0,0,45.10958904
1,1,2,3,2,2,31,0,4,1,100,10,0,44.98630137
2,2,3,6,2,2.3,85,20,2,1,250,40,0,70.57260274
1,0,1,4,1,3,300,50,7,0.9,0,60,0,115.9178082
1,1,1,2,1,1,1125,0,2,1,0,5,0,38
1,1,1,2,1,1,1125,0,2,1,0,5,0,38
1,1,1,2,1,2.3,7,0,1,1,0,18,0,41.59178082
1,2,3,6,2,2,21,6,2,0.8,0,10,0,71.39178082
1,1,1,2,1,1,14,0,1,1,0,35,0,76.79726027
1,2,3,4,4,2.6,1125,0,135,0.96,0,53,0,114.8849315
1,1,1,2,1,2,1125,0,1,1,50,19.6,1,71.80547945
1,2,2,4,1,2,1125,0,1,0.5,100,70,0,135.8465753
1,1,1,2,1,2,30,0,2,1,97,17,1,45.09041096
1,1,1,2,1,2,30,0,1,1,100,10,0,66.97808219
1,2,2,4,1,1,28,0,41,1,0,55,0,78.02465753
1,2,2,4,4,2,1125,15,1,0.9,90,58,0,61.65479452
1,2,2,3,1,2,1125,0,1,1,100,35,0,62.80273973
2,2,3,5,1,2,1125,0,1,1,0,25,0,117.3671233
2.5,2,3,4,1,1.8,30,0,1,1,200,35,0,123.4438356
1,2,2,4,1,2,1125,0,1,1,100,25,0,85.02465753
1,1,1,2,1,2,1125,10,1,0.67,0,20,0,49.61643836
1,2,2,4,1,3,35,0,1,1,80,20,1,158.5068493
1,1,1,2,2,2.6,1125,0,135,0.96,0,32,0,96.83013699
1,1,1,2,1,2,15,0,2,1,0,25,0,55
1,1,2,4,2,2,30,10,1,0.94,130,30,0,75.54794521
1,1,1,2,1,3.8,1125,0,2,0.9,200,59,0,100.7589041
1,2,3,4,3,5,14,0,1,1,100,40,0,102.7123288
1,1,1,2,1,1,4,0,1,1,13.6,7,1,36.48493151
1,1,1,1,1,1,14,0,4,1,20,10,0,22.48219178
1,2,4,4,4,1,30,15,1,1,0,55,0,106.7616438
1,2,4,5,4,2,29.5,25,10,1,250,55,0,110.739726
1,1,2,4,1,4.3,1125,0,1,1,200,59,0,103.1342466
1,2,2,4,1,2.9,1123,0,14,1,100,65,0,118.9589041
1,1,1,2,1,2,1125,0,1,1,200,15,0,25.33424658
1,1,2,4,2,2,1125,15,1,0.9,90,55,0,64.70410959
1,3,3,5,1,4.5,1125,0,39,0.99,250,80,0,151.7561644
1,1,1,2,1,7,70,0,1,0.828,120,29.8,1,120
1,1,1,2,1,2,1125,0,2,1,20,10,0,63.32328767
1,1,1,2,1,2,15,0,1,1,150,15,1,28.47671233
1,1,1,1,1,2,1125,0,7,1,0,12,1,28.75342466
2,3,3,6,1,4,10,0,1,0.8,160,28.2,1,98.86575342
1,3,3,6,1,2,1125,0,1,1,200,60,0,283.3260274
1,1,1,2,2,2.1,28,30,3,1,0,12,0,41.42465753
3,4,4,8,8,2.6,1125,0,135,0.96,0,88,0,239.1452055
1,3,3,5,1,2.8,99,0,14,1,150,80,0,151.2191781
1.5,1,2,4,1,4.4,1125,0,39,0.99,250,60,0,103.2739726
1,1,1,2,1,6.8,1125,0,39,0.99,250,60,0,106.2054795
2,2,1,4,1,2,28,0,1,1,0,55,0,77.30410959
1,1,2,3,1,4.5,1125,0,39,0.99,250,60,0,92.58082192
1,1,1,2,1,1,28,5,4,1,0,10,0,28.64657534
1,2,3,6,4,2.6,1125,15,27,1,0,53,0,114.5452055
1,1,1,2,1,1,10,0,1,0.83,150,8,0,39.45205479
1,1,2,2,1,2,1125,0,2,1,0,7,0,49.81369863
1,0,1,2,1,1,28,15,2,1,0,40,0,82.65753425
1,3,5,6,4,1.7,21,0,25,1,150,70,0,166.5287671
1,2,2,5,1,4,1125,0,4,1,100,36,1,143.8767123
1,2,3,4,6,3,1125,0,2,1,150,30,0,76.59726027
1,2,2,4,1,3,1125,0,1,1,178,33,1,72.5260274
1,1,1,2,1,4,10,0,2,1,100,17,1,26.20547945
1,1,1,2,1,2,1125,0,1,1,50,19.6,1,78.90410959
1,1,1,2,1,2,7,0,1,1,75.8,5,1,50
2,2,2,4,1,1.4,1125,0,1,1,200,40,0,152.1726027
2,2,3,5,5,1.5,31,0,74,0.9,0,0,0,280.9726027
1,1,1,2,2,2,1125,15,1,1,90,50,0,69.4
1,1,1,2,2,1.3,1125,25,1,1,102.4,25,0,53.14520548
1,2,2,4,1,1.3,20,0,1,1,166,30,0,88.80821918
1,1,1,2,1,1,3,0,1,1,60,10,0,60.05479452
1,1,1,1,1,1.2,6.5,0,15,0.93,206,19.8,1,139.3780822
1.5,1,3,4,2,1,30,15,1,1,0,40,0,194.8438356
1,2,3,5,2,2,100,8,4,1,0,60,0,90.90410959
0,1,1,1,1,1.2,6.8,0,15,0.93,206,19.8,1,133.030137
0,1,2,2,1,1.2,7,0,15,0.93,206,19.8,1,183.9726027
1,1,1,2,1,2,1125,0,1,1,70,15,0,141.690411
0,1,1,1,1,1.2,6.8,0,15,0.93,206,19.8,1,131.3479452
0,1,1,1,1,1.2,6.7,0,15,0.93,206,19.8,1,135.369863
0,1,1,1,1,1.2,6.7,0,15,0.93,206,19.8,1,130.0410959
0,1,1,1,1,1.2,6.9,0,15,0.93,206,19.8,1,133.2739726
0,1,1,1,1,1.2,6.9,0,15,0.93,206,19.8,1,141.0684932
0,1,1,1,1,1.2,6.9,0,15,0.93,206,19.8,1,135.9369863
0,1,1,1,1,1.2,6.9,0,15,0.93,206,19.8,1,133.5068493
0,1,1,1,1,1.2,6.9,0,15,0.93,206,19.8,1,133.2246575
0,1,1,1,1,1.2,6.8,0,11,0.96,114,1.8,1,134.9041096
1,2,3,6,4,2.6,1125,20,135,0.96,0,53,0,115.6849315
1,2,2,4,4,2,1125,15,1,1,90,58,0,68.70684932
1,4,4,8,1,2.4,1125,0,1,1,0,90,0,182.7534247
1.5,1,1,2,2,2,1125,0,3,1,0,0,0,196.5315068
1,1,2,4,2,2,1125,10,1,0.88,0,25,0,146.0630137
1,1,2,4,2,2,1125,15,1,1,90,55,0,109.8958904
1,2,2,4,4,2,150,15,1,1,90,58,0,85.40821918
1,2,2,4,4,2,1125,15,1,0.9,90,58,0,80.56712329
1,1,1,2,1,1,14,0,3,1,36,12.8,1,41.14520548
0,1,2,2,1,1.2,7,0,11,0.96,80,0,1,175.660274
1,3,4,6,6,2,1125,0,1,0.936,90,84,0,77.46849315
1,1,1,2,1,1,1125,0,3,1,40,13.8,1,99.07123288
1,2,5,7,1,1,90,0,15,1,0,20,0,160.1150685
1,2,3,4,1,2.1,1125,0,2,1,103,40,1,183.339726
1,1,2,2,1,1,1125,0,1,1,32,10.8,1,59.96712329
1,1,1,2,1,2,1125,0,1,1,50,19.6,1,55.63561644
1,2,3,5,1,3,1125,0,1,1,0,50,0,102.1232877
1,3,3,5,1,1,28,0,1,1,0,66,0,73.47945205
1,2,2,4,1,3.8,28,15,1,1,200,59,0,222.3808219
2,3,0,6,1,2.2,28,0,1,0.9,150,90,0,131.2164384
1,1,2,2,1,2,1125,0,2,1,0,7,0,53.71780822
2,3,5,7,2,2,30,14,3,1,150,0,0,128.1917808
1,1,2,3,2,1,30,9,4,1,0,12,0,24.88767123
1,1,2,3,2,1,1125,9,4,1,0,12,0,29.9260274
1,1,3,3,3,1,90,15,1,1,0,0,0,51.55616438
1.5,1,1,1,1,1.7,1125,0,4,1,100,7,0,31.06027397
1,0,2,2,1,2,1125,0,5,1,160,38,0,51.07123288
0,1,1,1,1,1.2,6.9,0,11,0.96,114,1.8,1,137.3643836
0,1,6,6,1,1.2,7,0,11,0.96,80,0,1,247.0246575
0,1,1,1,1,1.2,6.7,0,11,0.96,114,1.8,1,132.2767123
